Transaction ID,Date,Month,Quarter,Customer ID,SKU,Product Name,Category,Brand,Channel,Region,Quantity,Unit Price ($),Discount (%),Discount Amount ($),Revenue ($),COGS ($),Gross Profit ($),Payment Method,Order Status
TXN-100817,2023-02-28,February,Q1,CUST-3658,SKU-1021,Air Fryer,Home & Kitchen,CozyCraft,Social Commerce,Canada,2,98.51,10,19.7,177.32,110.34,66.98,Buy Now Pay Later,Completed
TXN-100818,2023-06-30,June,Q2,CUST-4677,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Marketplace,West,2,78.84,0,0.0,157.68,95.36,62.32,Apple Pay,Completed
TXN-100819,2023-06-26,June,Q2,CUST-2853,SKU-1003,Portable Charger,Electronics,TechPro,Social Commerce,West,1,154.03,0,0.0,154.03,76.79,77.24,Buy Now Pay Later,Completed
TXN-100820,2023-11-14,November,Q4,CUST-2507,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Website,Southeast,3,54.64,5,8.2,155.72,60.96,94.76,Apple Pay,Completed
TXN-100821,2023-05-28,May,Q2,CUST-4925,SKU-1005,Webcam,Electronics,TechPro,Website,Northeast,4,26.46,0,0.0,105.84,77.68,28.16,Debit Card,Completed
TXN-100822,2023-03-19,March,Q1,CUST-4583,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Mobile App,West,2,124.26,5,12.43,236.09,105.24,130.85,Credit Card,Completed
TXN-100823,2023-06-27,June,Q2,CUST-2720,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Social Commerce,Canada,2,106.06,5,10.61,201.51,66.84,134.67,Credit Card,Completed
TXN-100824,2023-04-29,April,Q2,CUST-4419,SKU-1012,Hoodie,Apparel,UrbanThread,Marketplace,Southwest,1,16.95,0,0.0,16.95,9.76,7.19,Buy Now Pay Later,Completed
TXN-100825,2023-10-31,October,Q4,CUST-3727,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Social Commerce,Southwest,3,93.41,5,14.01,266.22,192.15,74.07,PayPal,Cancelled
TXN-100826,2023-05-14,May,Q2,CUST-1928,SKU-1008,LED Desk Lamp,Electronics,TechPro,Social Commerce,Midwest,3,81.6,0,0.0,244.8,87.96,156.84,PayPal,Completed
TXN-100827,2023-08-22,August,Q3,CUST-4916,SKU-1009,Phone Stand,Electronics,PixelEdge,Mobile App,West,3,133.99,0,0.0,401.97,220.47,181.5,Debit Card,Cancelled
TXN-100828,2023-12-29,December,Q4,CUST-3837,SKU-1018,Sneakers,Apparel,FitForm,Mobile App,Southeast,2,103.56,0,0.0,207.12,89.16,117.96,Debit Card,Completed
TXN-100829,2023-03-06,March,Q1,CUST-2805,SKU-1002,Smart Watch,Electronics,SoundWave,Marketplace,Midwest,3,65.43,10,19.63,176.66,116.07,60.59,Debit Card,Completed
TXN-100830,2023-06-12,June,Q2,CUST-2408,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Mobile App,Midwest,1,98.58,15,14.79,83.79,52.57,31.22,Apple Pay,Cancelled
TXN-100831,2023-01-13,January,Q1,CUST-2657,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Social Commerce,UK,3,35.11,0,0.0,105.33,74.61,30.72,Debit Card,Returned
TXN-100832,2023-10-07,October,Q4,CUST-4996,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Marketplace,Canada,2,24.9,0,0.0,49.8,43.04,6.76,PayPal,Returned
TXN-100833,2023-10-17,October,Q4,CUST-3984,SKU-1018,Sneakers,Apparel,FitForm,Social Commerce,Midwest,2,103.56,20,41.42,165.7,89.16,76.54,Credit Card,Returned
TXN-100834,2023-10-10,October,Q4,CUST-1478,SKU-1002,Smart Watch,Electronics,SoundWave,Marketplace,Northeast,2,65.43,15,19.63,111.23,77.38,33.85,Apple Pay,Cancelled
TXN-100835,2023-02-17,February,Q1,CUST-2336,SKU-1014,Wool Sweater,Apparel,StyleCo,Website,West,4,143.8,0,0.0,575.2,248.6,326.6,Debit Card,Cancelled
TXN-100836,2023-05-23,May,Q2,CUST-1801,SKU-1033,Electric Toothbrush,Beauty & Personal Care,LuxeGlow,Website,Northeast,2,194.87,20,77.95,311.79,157.58,154.21,Buy Now Pay Later,Returned
TXN-100837,2023-07-21,July,Q3,CUST-1796,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Social Commerce,Midwest,1,93.88,10,9.39,84.49,53.11,31.38,Buy Now Pay Later,Cancelled
TXN-100838,2023-07-04,July,Q3,CUST-2628,SKU-1032,Shampoo Bar,Beauty & Personal Care,PureSkin,Mobile App,Canada,1,177.41,15,26.61,150.8,74.99,75.81,Apple Pay,Completed
TXN-100839,2023-05-26,May,Q2,CUST-2412,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Marketplace,Midwest,3,118.07,0,0.0,354.21,119.1,235.11,Apple Pay,Cancelled
TXN-100840,2023-08-16,August,Q3,CUST-4037,SKU-1005,Webcam,Electronics,TechPro,Social Commerce,UK,2,26.46,15,7.94,44.98,38.84,6.14,Apple Pay,Completed
TXN-100841,2023-08-01,August,Q3,CUST-1571,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Website,Southeast,4,35.11,15,21.07,119.37,99.48,19.89,Debit Card,Completed
TXN-100842,2023-10-30,October,Q4,CUST-4097,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Social Commerce,Northeast,3,54.64,0,0.0,163.92,60.96,102.96,Credit Card,Returned
TXN-100843,2023-03-31,March,Q1,CUST-3276,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Social Commerce,Canada,3,18.7,5,2.81,53.29,20.58,32.71,Buy Now Pay Later,Completed
TXN-100844,2023-07-15,July,Q3,CUST-2185,SKU-1012,Hoodie,Apparel,UrbanThread,Social Commerce,Northeast,2,16.95,20,6.78,27.12,19.52,7.6,PayPal,Cancelled
TXN-100845,2023-08-26,August,Q3,CUST-1919,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Website,UK,4,160.35,10,64.14,577.26,289.88,287.38,Credit Card,Completed
TXN-100846,2023-11-22,November,Q4,CUST-2935,SKU-1016,Yoga Pants,Apparel,UrbanThread,Website,Canada,3,205.4,15,92.43,523.77,212.7,311.07,PayPal,Returned
TXN-100847,2023-11-27,November,Q4,CUST-2002,SKU-1011,Graphic Tee,Apparel,UrbanThread,Website,Northeast,4,67.56,15,40.54,229.7,172.84,56.86,PayPal,Returned
TXN-100848,2023-09-04,September,Q3,CUST-3316,SKU-1004,USB-C Hub,Electronics,PixelEdge,Social Commerce,UK,3,18.39,10,5.52,49.65,24.78,24.87,PayPal,Returned
TXN-100849,2023-09-20,September,Q3,CUST-4002,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Website,UK,1,144.95,0,0.0,144.95,77.19,67.76,PayPal,Completed
TXN-100850,2023-06-13,June,Q2,CUST-2888,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Mobile App,Midwest,1,26.61,0,0.0,26.61,10.64,15.97,Debit Card,Completed
TXN-100851,2023-11-22,November,Q4,CUST-4735,SKU-1017,Baseball Cap,Apparel,FitForm,Marketplace,Northeast,3,56.33,5,8.45,160.54,124.35,36.19,PayPal,Completed
TXN-100852,2023-04-10,April,Q2,CUST-4139,SKU-1033,Electric Toothbrush,Beauty & Personal Care,LuxeGlow,Mobile App,UK,1,194.87,10,19.49,175.38,78.79,96.59,Credit Card,Cancelled
TXN-100853,2023-06-15,June,Q2,CUST-4573,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Marketplace,UK,2,78.84,10,15.77,141.91,95.36,46.55,PayPal,Completed
TXN-100854,2023-10-01,October,Q4,CUST-3375,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Marketplace,UK,3,93.88,0,0.0,281.64,159.33,122.31,Debit Card,Completed
TXN-100855,2023-09-06,September,Q3,CUST-2687,SKU-1008,LED Desk Lamp,Electronics,TechPro,Marketplace,Southeast,3,81.6,0,0.0,244.8,87.96,156.84,Credit Card,Completed
TXN-100856,2023-04-07,April,Q2,CUST-4256,SKU-1009,Phone Stand,Electronics,PixelEdge,Website,Southwest,2,133.99,20,53.6,214.38,146.98,67.4,Apple Pay,Completed
TXN-100857,2023-09-03,September,Q3,CUST-2426,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Marketplace,Canada,2,124.26,0,0.0,248.52,105.24,143.28,PayPal,Completed
TXN-100858,2023-12-30,December,Q4,CUST-2247,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Website,Canada,3,174.23,0,0.0,522.69,221.85,300.84,Credit Card,Completed
TXN-100859,2023-04-27,April,Q2,CUST-2259,SKU-1008,LED Desk Lamp,Electronics,TechPro,Mobile App,Southeast,2,81.6,15,24.48,138.72,58.64,80.08,Debit Card,Completed
TXN-100860,2023-01-10,January,Q1,CUST-4173,SKU-1027,Storage Bins,Home & Kitchen,HomeEase,Social Commerce,UK,1,34.48,0,0.0,34.48,19.24,15.24,Apple Pay,Completed
TXN-100861,2023-12-04,December,Q4,CUST-3103,SKU-1012,Hoodie,Apparel,UrbanThread,Website,Southwest,1,16.95,0,0.0,16.95,9.76,7.19,Credit Card,Completed
TXN-100862,2023-12-08,December,Q4,CUST-1042,SKU-1002,Smart Watch,Electronics,SoundWave,Website,UK,1,65.43,0,0.0,65.43,38.69,26.74,Credit Card,Cancelled
TXN-100863,2023-12-10,December,Q4,CUST-2439,SKU-1013,Running Shorts,Apparel,PureWear,Website,Northeast,2,84.95,0,0.0,169.9,106.14,63.76,Debit Card,Completed
TXN-100864,2023-03-24,March,Q1,CUST-4502,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Mobile App,West,3,26.61,0,0.0,79.83,31.92,47.91,Buy Now Pay Later,Completed
TXN-100865,2023-04-22,April,Q2,CUST-3931,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Mobile App,Midwest,1,113.18,10,11.32,101.86,39.01,62.85,Debit Card,Cancelled
TXN-100866,2023-09-16,September,Q3,CUST-4486,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Social Commerce,Midwest,1,76.53,0,0.0,76.53,52.96,23.57,Buy Now Pay Later,Completed
TXN-100867,2023-07-01,July,Q3,CUST-2554,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Social Commerce,Southeast,1,174.23,0,0.0,174.23,73.95,100.28,Buy Now Pay Later,Completed
TXN-100868,2023-06-10,June,Q2,CUST-1506,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Social Commerce,Northeast,1,106.06,20,21.21,84.85,33.42,51.43,Buy Now Pay Later,Completed
TXN-100869,2023-05-28,May,Q2,CUST-3282,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Website,Northeast,3,230.34,15,103.65,587.37,224.04,363.33,PayPal,Returned
TXN-100870,2023-08-22,August,Q3,CUST-3459,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Marketplace,Canada,4,124.26,0,0.0,497.04,210.48,286.56,Apple Pay,Completed
TXN-100871,2023-08-08,August,Q3,CUST-1773,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Website,UK,4,98.58,0,0.0,394.32,210.28,184.04,Apple Pay,Completed
TXN-100872,2023-09-09,September,Q3,CUST-3752,SKU-1011,Graphic Tee,Apparel,UrbanThread,Website,Southwest,1,67.56,15,10.13,57.43,43.21,14.22,Apple Pay,Cancelled
TXN-100873,2023-03-15,March,Q1,CUST-2617,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Social Commerce,Canada,1,197.52,0,0.0,197.52,66.54,130.98,Buy Now Pay Later,Completed
TXN-100874,2023-07-06,July,Q3,CUST-4994,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Mobile App,Midwest,2,75.69,0,0.0,151.38,71.26,80.12,Debit Card,Cancelled
TXN-100875,2023-08-06,August,Q3,CUST-3970,SKU-1025,Knife Set,Home & Kitchen,CozyCraft,Social Commerce,Midwest,1,218.05,0,0.0,218.05,74.48,143.57,Buy Now Pay Later,Cancelled
TXN-100876,2023-09-01,September,Q3,CUST-3730,SKU-1017,Baseball Cap,Apparel,FitForm,Social Commerce,Southwest,4,56.33,0,0.0,225.32,165.8,59.52,Buy Now Pay Later,Completed
TXN-100877,2023-03-04,March,Q1,CUST-2026,SKU-1009,Phone Stand,Electronics,PixelEdge,Social Commerce,Southwest,4,133.99,0,0.0,535.96,293.96,242.0,Debit Card,Completed
TXN-100878,2023-01-28,January,Q1,CUST-4400,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Website,Southwest,1,53.26,15,7.99,45.27,36.64,8.63,Credit Card,Completed
TXN-100879,2023-06-05,June,Q2,CUST-3547,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Website,UK,3,118.07,0,0.0,354.21,119.1,235.11,Credit Card,Cancelled
TXN-100880,2023-08-27,August,Q3,CUST-1827,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Marketplace,Canada,4,89.62,20,71.7,286.78,152.52,134.26,Apple Pay,Returned
TXN-100881,2023-06-25,June,Q2,CUST-4315,SKU-1032,Shampoo Bar,Beauty & Personal Care,PureSkin,Website,UK,3,177.41,10,53.22,479.01,224.97,254.04,Credit Card,Returned
TXN-100882,2023-06-11,June,Q2,CUST-4493,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Social Commerce,Southwest,4,124.26,5,24.85,472.19,210.48,261.71,Apple Pay,Completed
TXN-100883,2023-12-04,December,Q4,CUST-4524,SKU-1002,Smart Watch,Electronics,SoundWave,Marketplace,Canada,2,65.43,10,13.09,117.77,77.38,40.39,Debit Card,Returned
TXN-100884,2023-07-19,July,Q3,CUST-2996,SKU-1027,Storage Bins,Home & Kitchen,HomeEase,Website,West,2,34.48,0,0.0,68.96,38.48,30.48,Apple Pay,Cancelled
TXN-100885,2023-10-15,October,Q4,CUST-4499,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Mobile App,West,4,93.88,5,18.78,356.74,212.44,144.3,Credit Card,Returned
TXN-100886,2023-07-13,July,Q3,CUST-3526,SKU-1016,Yoga Pants,Apparel,UrbanThread,Marketplace,UK,4,205.4,10,82.16,739.44,283.6,455.84,PayPal,Completed
TXN-100887,2023-01-24,January,Q1,CUST-1525,SKU-1003,Portable Charger,Electronics,TechPro,Marketplace,Midwest,1,154.03,10,15.4,138.63,76.79,61.84,Buy Now Pay Later,Completed
TXN-100888,2023-02-19,February,Q1,CUST-2753,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Marketplace,Midwest,3,78.84,5,11.83,224.69,143.04,81.65,Apple Pay,Completed
TXN-100889,2023-05-01,May,Q2,CUST-3654,SKU-1003,Portable Charger,Electronics,TechPro,Marketplace,West,2,154.03,0,0.0,308.06,153.58,154.48,Credit Card,Completed
TXN-100890,2023-03-28,March,Q1,CUST-1080,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Marketplace,Northeast,1,160.35,0,0.0,160.35,72.47,87.88,Apple Pay,Returned
TXN-100891,2023-01-11,January,Q1,CUST-3850,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Social Commerce,West,4,36.35,0,0.0,145.4,120.08,25.32,Credit Card,Completed
TXN-100892,2023-10-21,October,Q4,CUST-1400,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Social Commerce,Northeast,4,118.07,0,0.0,472.28,158.8,313.48,Debit Card,Completed
TXN-100893,2023-11-11,November,Q4,CUST-2226,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Marketplace,Southwest,3,230.34,0,0.0,691.02,224.04,466.98,Debit Card,Returned
TXN-100894,2023-10-02,October,Q4,CUST-1876,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Marketplace,Midwest,1,18.7,20,3.74,14.96,6.86,8.1,Credit Card,Completed
TXN-100895,2023-04-26,April,Q2,CUST-3558,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Website,Canada,4,36.35,20,29.08,116.32,120.08,-3.76,Buy Now Pay Later,Completed
TXN-100896,2023-02-04,February,Q1,CUST-3320,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Social Commerce,Southwest,3,26.61,0,0.0,79.83,31.92,47.91,Debit Card,Completed
TXN-100897,2023-06-03,June,Q2,CUST-2773,SKU-1004,USB-C Hub,Electronics,PixelEdge,Marketplace,Southeast,3,18.39,10,5.52,49.65,24.78,24.87,Apple Pay,Returned
TXN-100898,2023-10-08,October,Q4,CUST-1739,SKU-1016,Yoga Pants,Apparel,UrbanThread,Website,Canada,4,205.4,15,123.24,698.36,283.6,414.76,Buy Now Pay Later,Completed
TXN-100899,2023-12-05,December,Q4,CUST-4940,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Social Commerce,Midwest,4,36.35,0,0.0,145.4,120.08,25.32,Buy Now Pay Later,Cancelled
TXN-100900,2023-11-17,November,Q4,CUST-1245,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Mobile App,Midwest,4,89.62,10,35.85,322.63,152.52,170.11,Apple Pay,Completed
TXN-100901,2023-12-17,December,Q4,CUST-4135,SKU-1015,Denim Jacket,Apparel,UrbanThread,Marketplace,UK,2,51.98,15,15.59,88.37,66.08,22.29,Apple Pay,Returned
TXN-100902,2023-04-15,April,Q2,CUST-4465,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Social Commerce,Midwest,1,24.9,15,3.73,21.17,21.52,-0.35,PayPal,Completed
TXN-100903,2023-05-03,May,Q2,CUST-1465,SKU-1016,Yoga Pants,Apparel,UrbanThread,Mobile App,Southeast,2,205.4,5,20.54,390.26,141.8,248.46,Credit Card,Completed
TXN-100904,2023-10-14,October,Q4,CUST-2786,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Social Commerce,Canada,4,160.35,5,32.07,609.33,289.88,319.45,Credit Card,Completed
TXN-100905,2023-01-15,January,Q1,CUST-2058,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Marketplace,Canada,3,35.11,0,0.0,105.33,74.61,30.72,Buy Now Pay Later,Completed
TXN-100906,2023-09-06,September,Q3,CUST-4204,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Website,Northeast,1,93.41,15,14.01,79.4,64.05,15.35,Credit Card,Completed
TXN-100907,2023-02-02,February,Q1,CUST-4688,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Social Commerce,Midwest,3,77.67,20,46.6,186.41,84.36,102.05,Credit Card,Returned
TXN-100908,2023-02-27,February,Q1,CUST-3338,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Website,West,2,99.34,0,0.0,198.68,74.7,123.98,Buy Now Pay Later,Cancelled
TXN-100909,2023-05-02,May,Q2,CUST-3456,SKU-1016,Yoga Pants,Apparel,UrbanThread,Website,UK,4,205.4,0,0.0,821.6,283.6,538.0,PayPal,Completed
TXN-100910,2023-05-01,May,Q2,CUST-4831,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Social Commerce,Southeast,4,26.61,20,21.29,85.15,42.56,42.59,Debit Card,Completed
TXN-100911,2023-08-14,August,Q3,CUST-2672,SKU-1011,Graphic Tee,Apparel,UrbanThread,Marketplace,UK,2,67.56,0,0.0,135.12,86.42,48.7,Buy Now Pay Later,Completed
TXN-100912,2023-02-27,February,Q1,CUST-2296,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Social Commerce,Southwest,3,230.34,15,103.65,587.37,224.04,363.33,Debit Card,Completed
TXN-100913,2023-07-08,July,Q3,CUST-4364,SKU-1009,Phone Stand,Electronics,PixelEdge,Marketplace,Northeast,3,133.99,5,20.1,381.87,220.47,161.4,Buy Now Pay Later,Completed
TXN-100914,2023-12-10,December,Q4,CUST-1981,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Marketplace,West,1,75.69,15,11.35,64.34,35.63,28.71,Apple Pay,Completed
TXN-100915,2023-12-17,December,Q4,CUST-1499,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Mobile App,UK,3,18.7,20,11.22,44.88,20.58,24.3,Apple Pay,Returned
TXN-100916,2023-06-04,June,Q2,CUST-1369,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Mobile App,Midwest,4,76.53,0,0.0,306.12,211.84,94.28,Debit Card,Completed
TXN-100917,2023-11-26,November,Q4,CUST-2664,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Website,Midwest,3,174.23,20,104.54,418.15,221.85,196.3,Credit Card,Returned
TXN-100918,2023-06-20,June,Q2,CUST-3938,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Social Commerce,UK,4,54.64,20,43.71,174.85,81.28,93.57,Credit Card,Completed
TXN-100919,2023-02-03,February,Q1,CUST-2441,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Social Commerce,West,3,144.95,10,43.48,391.37,231.57,159.8,Buy Now Pay Later,Completed
TXN-100920,2023-01-27,January,Q1,CUST-3627,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Mobile App,Canada,1,124.77,20,24.95,99.82,69.64,30.18,Apple Pay,Completed
TXN-100921,2023-11-18,November,Q4,CUST-2251,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Marketplace,West,4,76.53,0,0.0,306.12,211.84,94.28,Credit Card,Completed
TXN-100922,2023-11-29,November,Q4,CUST-4125,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Mobile App,UK,2,35.11,10,7.02,63.2,49.74,13.46,Buy Now Pay Later,Returned
TXN-100923,2023-03-10,March,Q1,CUST-2067,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Mobile App,Canada,4,24.9,5,4.98,94.62,86.08,8.54,Buy Now Pay Later,Completed
TXN-100924,2023-08-01,August,Q3,CUST-2505,SKU-1018,Sneakers,Apparel,FitForm,Mobile App,Southwest,2,103.56,0,0.0,207.12,89.16,117.96,Apple Pay,Cancelled
TXN-100925,2023-10-13,October,Q4,CUST-3650,SKU-1014,Wool Sweater,Apparel,StyleCo,Mobile App,Northeast,1,143.8,0,0.0,143.8,62.15,81.65,Apple Pay,Completed
TXN-100926,2023-07-25,July,Q3,CUST-3531,SKU-1016,Yoga Pants,Apparel,UrbanThread,Social Commerce,West,2,205.4,0,0.0,410.8,141.8,269.0,PayPal,Completed
TXN-100927,2023-10-18,October,Q4,CUST-1480,SKU-1005,Webcam,Electronics,TechPro,Website,Canada,3,26.46,0,0.0,79.38,58.26,21.12,Buy Now Pay Later,Returned
TXN-100928,2023-12-11,December,Q4,CUST-3024,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Website,Southeast,4,89.62,20,71.7,286.78,152.52,134.26,Debit Card,Completed
TXN-100929,2023-09-11,September,Q3,CUST-2564,SKU-1017,Baseball Cap,Apparel,FitForm,Mobile App,Southwest,3,56.33,15,25.35,143.64,124.35,19.29,Debit Card,Cancelled
TXN-100930,2023-12-13,December,Q4,CUST-1775,SKU-1013,Running Shorts,Apparel,PureWear,Social Commerce,Southeast,3,84.95,15,38.23,216.62,159.21,57.41,Apple Pay,Completed
TXN-100931,2023-05-01,May,Q2,CUST-3530,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Social Commerce,Southeast,3,53.26,0,0.0,159.78,109.92,49.86,PayPal,Cancelled
TXN-100932,2023-01-06,January,Q1,CUST-2920,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Mobile App,UK,4,93.88,0,0.0,375.52,212.44,163.08,PayPal,Returned
TXN-100933,2023-07-16,July,Q3,CUST-3901,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Social Commerce,Canada,2,93.88,15,28.16,159.6,106.22,53.38,Buy Now Pay Later,Completed
TXN-100934,2023-01-31,January,Q1,CUST-1213,SKU-1004,USB-C Hub,Electronics,PixelEdge,Marketplace,Southeast,1,18.39,10,1.84,16.55,8.26,8.29,Apple Pay,Completed
TXN-100935,2023-05-10,May,Q2,CUST-3066,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Social Commerce,Midwest,1,77.67,0,0.0,77.67,28.12,49.55,Apple Pay,Completed
TXN-100936,2023-04-02,April,Q2,CUST-2066,SKU-1008,LED Desk Lamp,Electronics,TechPro,Mobile App,West,1,81.6,10,8.16,73.44,29.32,44.12,Apple Pay,Completed
TXN-100937,2023-06-12,June,Q2,CUST-3909,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Social Commerce,Southeast,2,124.77,0,0.0,249.54,139.28,110.26,PayPal,Completed
TXN-100938,2023-09-13,September,Q3,CUST-4570,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Marketplace,Canada,1,24.9,0,0.0,24.9,21.52,3.38,PayPal,Returned
TXN-100939,2023-05-16,May,Q2,CUST-3117,SKU-1018,Sneakers,Apparel,FitForm,Marketplace,Southwest,3,103.56,10,31.07,279.61,133.74,145.87,Debit Card,Completed
TXN-100940,2023-03-19,March,Q1,CUST-3276,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Social Commerce,Northeast,4,75.69,20,60.55,242.21,142.52,99.69,Debit Card,Completed
TXN-100941,2023-01-19,January,Q1,CUST-2926,SKU-1003,Portable Charger,Electronics,TechPro,Marketplace,Southeast,2,154.03,0,0.0,308.06,153.58,154.48,Apple Pay,Returned
TXN-100942,2023-08-15,August,Q3,CUST-2460,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Social Commerce,Southwest,4,124.26,0,0.0,497.04,210.48,286.56,Apple Pay,Completed
TXN-100943,2023-06-28,June,Q2,CUST-1383,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Mobile App,UK,2,99.34,0,0.0,198.68,74.7,123.98,PayPal,Completed
TXN-100944,2023-12-06,December,Q4,CUST-3398,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Mobile App,West,3,35.11,10,10.53,94.8,74.61,20.19,Credit Card,Cancelled
TXN-100945,2023-02-09,February,Q1,CUST-2008,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Social Commerce,Canada,2,89.62,5,8.96,170.28,76.26,94.02,Credit Card,Completed
TXN-100946,2023-12-15,December,Q4,CUST-1499,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Social Commerce,Midwest,3,53.26,15,23.97,135.81,109.92,25.89,Buy Now Pay Later,Completed
TXN-100947,2023-02-11,February,Q1,CUST-2885,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Social Commerce,Southwest,2,24.9,0,0.0,49.8,43.04,6.76,PayPal,Cancelled
TXN-100948,2023-01-23,January,Q1,CUST-3687,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Social Commerce,Midwest,1,197.52,0,0.0,197.52,66.54,130.98,Buy Now Pay Later,Completed
TXN-100949,2023-11-26,November,Q4,CUST-2158,SKU-1013,Running Shorts,Apparel,PureWear,Marketplace,UK,1,84.95,20,16.99,67.96,53.07,14.89,Credit Card,Completed
TXN-100950,2023-07-24,July,Q3,CUST-2045,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Mobile App,Southeast,4,98.58,0,0.0,394.32,210.28,184.04,Apple Pay,Completed
TXN-100951,2023-07-18,July,Q3,CUST-4192,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Social Commerce,Midwest,2,53.26,0,0.0,106.52,73.28,33.24,Debit Card,Completed
TXN-100952,2023-08-10,August,Q3,CUST-4014,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Marketplace,Canada,4,160.35,20,128.28,513.12,289.88,223.24,Buy Now Pay Later,Completed
